ype,date,time,latitude,longitude,speed_mph,course
T,2021-04-15,18:37:31,28.624520000,-81.697900000,2.7,85.1,
T,2021-04-15,18:37:32,28.624520000,-81.697888333,2.3,92.8,
T,2021-04-15,18:37:33,28.624520000,-81.697880000,2.0,91.4,
T,2021-04-15,18:37:34,28.624520000,-81.697871667,2.0,89.0,
T,2021-04-15,18:37:35,28.624520000,-81.697861667,2.3,82.5,
T,2021-04-15,18:37:36,28.624521667,-81.697851667,2.6,85.2,
T,2021-04-15,18:37:37,28.624523333,-81.697840000,2.4,83.6,
T,2021-04-15,18:37:38,28.624523333,-81.697828333,2.5,80.6,
T,2021-04-15,18:37:39,28.624525000,-81.697818333,2.6,80.8,
T,2021-04-15,18:37:40,28.624526667,-81.697806667,2.4,81.1,
T,2021-04-15,18:37:41,28.624528333,-81.697795000,2.1,71.5,
T,2021-04-15,18:37:42,28.624530000,-81.697785000,2.6,92.5,
T,2021-04-15,18:37:43,28.624530000,-81.697773333,2.3,89.3,
T,2021-04-15,18:37:44,28.624531667,-81.697763333,2.6,71.1,
T,2021-04-15,18:37:45,28.624535000,-81.697751667,2.5,70.0,
T,2021-04-15,18:37:46,28.624536667,-81.697741667,2.5,79.7,
T,2021-04-15,18:37:47,28.624538333,-81.697730000,2.4,76.5,
T,2021-04-15,18:37:48,28.624540000,-81.697720000,2.3,78.9,
T,2021-04-15,18:37:49,28.624541667,-81.697710000,2.3,76.9,
T,2021-04-15,18:37:50,28.624543333,-81.697698333,2.5,81.7,
T,2021-04-15,18:37:51,28.624545000,-81.697686667,2.3,83.9,
T,2021-04-15,18:37:52,28.624546667,-81.697676667,2.4,84.6,
T,2021-04-15,18:37:53,28.624546667,-81.697666667,2.4,77.0,
T,2021-04-15,18:37:54,28.624550000,-81.697655000,2.6,78.6,
T,2021-04-15,18:37:55,28.624551667,-81.697643333,2.4,73.1,
T,2021-04-15,18:37:56,28.624553333,-81.697631667,2.8,81.7,
T,2021-04-15,18:37:57,28.624555000,-81.697620000,2.3,77.3,
T,2021-04-15,18:37:58,28.624558333,-81.697610000,2.3,74.6,
T,2021-04-15,18:37:59,28.624560000,-81.697598333,2.3,77.7,
T,2021-04-15,18:38:00,28.624563333,-81.697588333,2.5,76.3,
T,2021-04-15,18:38:01,28.624565000,-81.697578333,2.3,73.4,
T,2021-04-15,18:38:02,28.624566667,-81.697568333,2.2,74.7,
T,2021-04-15,18:38:03,28.624568333,-81.697558333,2.4,84.8,
T,2021-04-15,18:38:04,28.624570000,-81.697546667,2.3,73.6,
T,2021-04-15,18:38:05,28.624573333,-81.697535000,2.6,76.1,
T,2021-04-15,18:38:06,28.624575000,-81.697523333,2.6,77.5,
T,2021-04-15,18:38:07,28.624578333,-81.697511667,2.6,69.7,
T,2021-04-15,18:38:08,28.624581667,-81.697500000,2.3,73.6,
T,2021-04-15,18:38:09,28.624585000,-81.697490000,2.2,75.2,
T,2021-04-15,18:38:10,28.624586667,-81.697480000,2.3,75.8,
T,2021-04-15,18:38:11,28.624588333,-81.697470000,2.3,67.8,
T,2021-04-15,18:38:12,28.624593333,-81.697460000,2.5,70.5,
T,2021-04-15,18:38:13,28.624595000,-81.697450000,2.4,75.8,
T,2021-04-15,18:38:14,28.624596667,-81.697440000,2.5,75.7,
T,2021-04-15,18:38:15,28.624598333,-81.697428333,2.4,81.3,
T,2021-04-15,18:38:16,28.624601667,-81.697416667,2.5,71.9,
T,2021-04-15,18:38:17,28.624605000,-81.697406667,2.7,74.1,
T,2021-04-15,18:38:18,28.624606667,-81.697395000,2.5,77.5,
T,2021-04-15,18:38:19,28.624608333,-81.697385000,2.3,70.1,
T,2021-04-15,18:38:20,28.624611667,-81.697375000,2.7,82.1,
T,2021-04-15,18:38:21,28.624613333,-81.697363333,2.5,78.8,
T,2021-04-15,18:38:22,28.624616667,-81.697351667,2.7,77.3,
T,2021-04-15,18:38:23,28.624618333,-81.697340000,2.7,77.0,
T,2021-04-15,18:38:24,28.624621667,-81.697328333,2.6,78.5,
T,2021-04-15,18:38:25,28.624623333,-81.697318333,2.4,82.3,
T,2021-04-15,18:38:26,28.624625000,-81.697308333,2.2,77.2,
T,2021-04-15,18:38:27,28.624626667,-81.697298333,2.4,82.8,
T,2021-04-15,18:38:28,28.624625000,-81.697290000,1.8,110.1,
T,2021-04-15,18:38:29,28.624623333,-81.697280000,2.4,108.2,
T,2021-04-15,18:38:30,28.624620000,-81.697270000,2.3,119.2,
T,2021-04-15,18:38:31,28.624615000,-81.697261667,2.2,120.0,
T,2021-04-15,18:38:32,28.624611667,-81.697251667,2.2,115.3,
T,2021-04-15,18:38:33,28.624608333,-81.697241667,2.5,102.4,
T,2021-04-15,18:38:34,28.624608333,-81.697230000,2.5,76.2,
T,2021-04-15,18:38:35,28.624615000,-81.697225000,2.0,354.8,
T,2021-04-15,18:38:36,28.624621667,-81.697226667,1.9,330.2,
T,2021-04-15,18:38:37,28.624626667,-81.697230000,1.5,328.6,
T,2021-04-15,18:38:38,28.624633333,-81.697235000,1.7,335.3,
T,2021-04-15,18:38:39,28.624638333,-81.697238333,1.9,333.2,
T,2021-04-15,18:38:40,28.624643333,-81.697243333,1.7,290.6,
T,2021-04-15,18:38:41,28.624643333,-81.697251667,1.9,266.1,
T,2021-04-15,18:38:42,28.624641667,-81.697260000,2.0,263.4,
T,2021-04-15,18:38:43,28.624641667,-81.697268333,1.9,262.4,
T,2021-04-15,18:38:44,28.624640000,-81.697275000,1.8,252.6,
T,2021-04-15,18:38:45,28.624635000,-81.697280000,1.9,186.1,
T,2021-04-15,18:38:46,28.624626667,-81.697280000,2.0,161.3,
T,2021-04-15,18:38:47,28.624620000,-81.697276667,1.8,140.6,
T,2021-04-15,18:38:48,28.624615000,-81.697271667,1.7,129.2,
T,2021-04-15,18:38:49,28.624611667,-81.697265000,2.0,111.7,
T,2021-04-15,18:38:50,28.624608333,-81.697256667,2.0,108.7,
T,2021-04-15,18:38:51,28.624608333,-81.697246667,2.3,95.5,
T,2021-04-15,18:38:52,28.624608333,-81.697236667,2.5,74.2,
T,2021-04-15,18:38:53,28.624613333,-81.697226667,2.8,57.8,
T,2021-04-15,18:38:54,28.624620000,-81.697216667,2.4,57.2,
T,2021-04-15,18:38:55,28.624626667,-81.697206667,2.8,53.4,
T,2021-04-15,18:38:56,28.624633333,-81.697196667,2.7,51.4,
T,2021-04-15,18:38:57,28.624640000,-81.697188333,2.5,58.4,
T,2021-04-15,18:38:58,28.624643333,-81.697178333,2.3,73.0,
T,2021-04-15,18:38:59,28.624645000,-81.697170000,2.1,86.8,
T,2021-04-15,18:39:00,28.624646667,-81.697160000,2.2,84.4,
T,2021-04-15,18:39:01,28.624648333,-81.697150000,2.6,76.7,
T,2021-04-15,18:39:02,28.624650000,-81.697140000,2.4,84.3,
T,2021-04-15,18:39:03,28.624650000,-81.697128333,2.3,97.9,
T,2021-04-15,18:39:04,28.624648333,-81.697120000,2.3,94.0,
T,2021-04-15,18:39:05,28.624648333,-81.697108333,2.6,88.8,
T,2021-04-15,18:39:06,28.624650000,-81.697096667,2.4,91.5,
T,2021-04-15,18:39:07,28.624650000,-81.697085000,2.6,86.6,
T,2021-04-15,18:39:08,28.624651667,-81.697073333,2.3,88.1,
T,2021-04-15,18:39:09,28.624651667,-81.697063333,2.4,87.4,
T,2021-04-15,18:39:10,28.624651667,-81.697051667,2.5,95.9,
T,2021-04-15,18:39:11,28.624651667,-81.697041667,2.3,93.3,
T,2021-04-15,18:39:12,28.624650000,-81.697030000,2.6,94.1,
T,2021-04-15,18:39:13,28.624650000,-81.697020000,2.0,91.5,
T,2021-04-15,18:39:14,28.624651667,-81.697011667,2.1,85.9,
T,2021-04-15,18:39:15,28.624650000,-81.697000000,2.4,97.3,
T,2021-04-15,18:39:16,28.624648333,-81.696988333,2.5,101.8,
T,2021-04-15,18:39:17,28.624646667,-81.696978333,2.1,102.5,
T,2021-04-15,18:39:18,28.624646667,-81.696966667,2.3,92.0,
T,2021-04-15,18:39:19,28.624646667,-81.696956667,2.0,91.5,
T,2021-04-15,18:39:20,28.624645000,-81.696948333,2.1,94.7,
T,2021-04-15,18:39:21,28.624643333,-81.696945000,0.6,191.1,
T,2021-04-15,18:39:22,28.624643333,-81.696945000,0.1,196.6,
T,2021-04-15,18:39:23,28.624643333,-81.696945000,0.2,27.5,
T,2021-04-15,18:39:24,28.624643333,-81.696945000,0.1,282.0,
T,2021-04-15,18:39:25,28.624643333,-81.696945000,0.0,193.1,
T,2021-04-15,18:39:26,28.624643333,-81.696945000,0.0,197.1,
T,2021-04-15,18:39:27,28.624641667,-81.696946667,0.2,328.8,
T,2021-04-15,18:39:28,28.624643333,-81.696946667,0.1,333.9,
T,2021-04-15,18:39:29,28.624643333,-81.696946667,0.2,31.3,
T,2021-04-15,18:39:30,28.624643333,-81.696946667,0.1,234.7,
T,2021-04-15,18:39:31,28.624643333,-81.696946667,0.1,245.9,
T,2021-04-15,18:39:32,28.624643333,-81.696946667,0.0,262.1,
T,2021-04-15,18:39:33,28.624643333,-81.696946667,0.1,41.6,
T,2021-04-15,18:39:34,28.624643333,-81.696946667,0.0,13.6,
T,2021-04-15,18:39:35,28.624643333,-81.696946667,0.1,196.0,
T,2021-04-15,18:39:36,28.624643333,-81.696946667,0.1,135.6,
T,2021-04-15,18:39:37,28.624643333,-81.696946667,0.4,85.3,
T,2021-04-15,18:39:38,28.624643333,-81.696945000,0.4,195.7,
T,2021-04-15,18:39:39,28.624641667,-81.696945000,0.3,230.9,
T,2021-04-15,18:39:40,28.624641667,-81.696946667,0.7,181.5,
T,2021-04-15,18:39:41,28.624638333,-81.696946667,0.2,182.4,
T,2021-04-15,18:39:42,28.624638333,-81.696946667,0.1,129.6,
T,2021-04-15,18:39:43,28.624636667,-81.696945000,0.5,55.6,
T,2021-04-15,18:39:44,28.624638333,-81.696943333,0.3,347.0,
T,2021-04-15,18:39:45,28.624640000,-81.696945000,0.1,3.6,
T,2021-04-15,18:39:46,28.624640000,-81.696945000,0.1,5.8,
T,2021-04-15,18:39:47,28.624640000,-81.696943333,0.0,185.5,
T,2021-04-15,18:39:48,28.624640000,-81.696943333,0.1,103.3,
T,2021-04-15,18:39:49,28.624640000,-81.696943333,0.0,35.7,
T,2021-04-15,18:39:50,28.624640000,-81.696943333,0.1,127.8,
T,2021-04-15,18:39:51,28.624640000,-81.696943333,0.4,238.5,
T,2021-04-15,18:39:52,28.624640000,-81.696945000,0.2,65.6,
T,2021-04-15,18:39:53,28.624640000,-81.696945000,0.0,48.9,
T,2021-04-15,18:39:54,28.624640000,-81.696945000,0.0,252.0,
T,2021-04-15,18:39:55,28.624640000,-81.696945000,0.0,317.3,
T,2021-04-15,18:39:56,28.624640000,-81.696945000,0.3,58.2,
T,2021-04-15,18:39:57,28.624640000,-81.696943333,0.5,17.3,
T,2021-04-15,18:39:58,28.624641667,-81.696943333,0.2,172.9,
T,2021-04-15,18:39:59,28.624641667,-81.696943333,0.3,41.3,
T,2021-04-15,18:40:00,28.624641667,-81.696941667,0.4,205.6,
T,2021-04-15,18:40:01,28.624641667,-81.696941667,0.4,219.1,
T,2021-04-15,18:40:02,28.624640000,-81.696943333,0.3,189.8,
T,2021-04-15,18:40:03,28.624638333,-81.696943333,0.1,189.7,
T,2021-04-15,18:40:04,28.624638333,-81.696943333,0.1,340.8,
T,2021-04-15,18:40:05,28.624638333,-81.696945000,0.1,133.5,
T,2021-04-15,18:40:06,28.624638333,-81.696943333,0.1,341.3,
T,2021-04-15,18:40:07,28.624638333,-81.696945000,0.2,356.6,
T,2021-04-15,18:40:08,28.624640000,-81.696945000,0.2,240.7,
T,2021-04-15,18:40:09,28.624640000,-81.696945000,0.2,159.9,
T,2021-04-15,18:40:10,28.624638333,-81.696945000,0.2,83.8,
T,2021-04-15,18:40:11,28.624638333,-81.696943333,0.1,190.0,
T,2021-04-15,18:40:12,28.624638333,-81.696943333,0.0,152.0,
T,2021-04-15,18:40:13,28.624638333,-81.696943333,0.3,174.3,
T,2021-04-15,18:40:14,28.624636667,-81.696943333,0.3,132.4,
T,2021-04-15,18:40:15,28.624636667,-81.696943333,0.3,66.2,
T,2021-04-15,18:40:16,28.624636667,-81.696941667,0.4,333.2,
T,2021-04-15,18:40:17,28.624638333,-81.696943333,0.3,222.5,
T,2021-04-15,18:40:18,28.624636667,-81.696943333,0.1,75.1,
T,2021-04-15,18:40:19,28.624638333,-81.696943333,0.5,89.1,
T,2021-04-15,18:40:20,28.624638333,-81.696940000,0.3,119.0,
T,2021-04-15,18:40:21,28.624636667,-81.696940000,0.1,245.8,
T,2021-04-15,18:40:22,28.624636667,-81.696940000,0.2,230.3,
T,2021-04-15,18:40:23,28.624636667,-81.696940000,0.1,23.6,
T,2021-04-15,18:40:24,28.624636667,-81.696940000,0.9,343.4,
T,2021-04-15,18:40:25,28.624638333,-81.696940000,0.6,345.4,
T,2021-04-15,18:40:26,28.624643333,-81.696941667,0.2,254.9,
T,2021-04-15,18:40:27,28.624643333,-81.696941667,0.3,223.7,
T,2021-04-15,18:40:28,28.624641667,-81.696940000,0.2,131.3,
T,2021-04-15,18:40:29,28.624641667,-81.696940000,0.1,116.1,
T,2021-04-15,18:40:30,28.624641667,-81.696940000,0.3,25.7,
T,2021-04-15,18:40:31,28.624641667,-81.696938333,0.3,328.4,
T,2021-04-15,18:40:32,28.624643333,-81.696940000,0.2,162.8,
T,2021-04-15,18:40:33,28.624643333,-81.696940000,0.2,14.5,
T,2021-04-15,18:40:34,28.624643333,-81.696938333,0.4,22.6,
T,2021-04-15,18:40:35,28.624645000,-81.696938333,0.6,52.0,
T,2021-04-15,18:40:36,28.624646667,-81.696936667,0.1,29.7,
T,2021-04-15,18:40:37,28.624646667,-81.696936667,0.1,87.0,
T,2021-04-15,18:40:38,28.624646667,-81.696935000,0.5,145.4,
T,2021-04-15,18:40:39,28.624645000,-81.696935000,0.3,128.0,
T,2021-04-15,18:40:40,28.624645000,-81.696933333,0.2,160.9,
T,2021-04-15,18:40:41,28.624643333,-81.696933333,0.0,274.2,
T,2021-04-15,18:40:42,28.624643333,-81.696933333,0.0,186.8,
T,2021-04-15,18:40:43,28.624643333,-81.696933333,0.2,297.4,
T,2021-04-15,18:40:44,28.624643333,-81.696933333,0.1,17.0,
T,2021-04-15,18:40:45,28.624643333,-81.696933333,0.1,55.2,
T,2021-04-15,18:40:46,28.624643333,-81.696933333,0.1,99.7,
T,2021-04-15,18:40:47,28.624643333,-81.696933333,0.0,108.7,
T,2021-04-15,18:40:48,28.624643333,-81.696933333,0.0,195.7,
T,2021-04-15,18:40:49,28.624643333,-81.696933333,0.0,79.2,
T,2021-04-15,18:40:50,28.624643333,-81.696933333,0.0,316.3,
T,2021-04-15,18:40:51,28.624643333,-81.696933333,0.1,264.6,
T,2021-04-15,18:40:52,28.624643333,-81.696933333,0.1,124.7,
T,2021-04-15,18:40:53,28.624643333,-81.696933333,0.0,141.6,
T,2021-04-15,18:40:54,28.624643333,-81.696933333,0.3,222.8,
T,2021-04-15,18:40:55,28.624643333,-81.696933333,0.0,210.8,
T,2021-04-15,18:40:56,28.624643333,-81.696933333,0.5,244.6,
T,2021-04-15,18:40:57,28.624641667,-81.696936667,0.1,330.4,
T,2021-04-15,18:40:58,28.624641667,-81.696936667,0.3,91.0,
T,2021-04-15,18:40:59,28.624641667,-81.696935000,0.1,81.6,
T,2021-04-15,18:41:00,28.624641667,-81.696935000,0.1,38.0,
T,2021-04-15,18:41:01,28.624641667,-81.696935000,0.8,31.2,
T,2021-04-15,18:41:02,28.624643333,-81.696933333,0.2,40.2,
T,2021-04-15,18:41:03,28.624645000,-81.696931667,0.5,76.1,
T,2021-04-15,18:41:04,28.624646667,-81.696926667,0.9,63.7,
T,2021-04-15,18:41:05,28.624646667,-81.696921667,1.4,89.1,
T,2021-04-15,18:41:06,28.624646667,-81.696915000,1.5,101.0,
T,2021-04-15,18:41:07,28.624643333,-81.696913333,0.9,153.9,
T,2021-04-15,18:41:08,28.624641667,-81.696911667,0.1,156.8,
T,2021-04-15,18:41:09,28.624643333,-81.696911667,0.2,347.4,
T,2021-04-15,18:41:10,28.624643333,-81.696911667,0.3,12.7,
T,2021-04-15,18:41:11,28.624643333,-81.696913333,0.4,232.3,
T,2021-04-15,18:41:12,28.624641667,-81.696915000,0.1,290.2,
T,2021-04-15,18:41:13,28.624641667,-81.696915000,0.4,288.7,
T,2021-04-15,18:41:14,28.624643333,-81.696916667,0.4,259.0,
T,2021-04-15,18:41:15,28.624641667,-81.696918333,0.1,20.7,
T,2021-04-15,18:41:16,28.624643333,-81.696918333,0.6,24.0,
T,2021-04-15,18:41:17,28.624645000,-81.696916667,0.8,103.7,
T,2021-04-15,18:41:18,28.624641667,-81.696910000,1.7,113.4,
T,2021-04-15,18:41:19,28.624640000,-81.696901667,2.2,103.8,
T,2021-04-15,18:41:20,28.624638333,-81.696891667,2.2,95.2,
T,2021-04-15,18:41:21,28.624638333,-81.696880000,2.5,96.4,
T,2021-04-15,18:41:22,28.624636667,-81.696870000,2.4,101.1,
T,2021-04-15,18:41:23,28.624633333,-81.696860000,2.3,112.8,
T,2021-04-15,18:41:24,28.624630000,-81.696850000,2.1,107.3,
T,2021-04-15,18:41:25,28.624628333,-81.696840000,2.1,109.8,
T,2021-04-15,18:41:26,28.624625000,-81.696830000,2.3,116.0,
T,2021-04-15,18:41:27,28.624623333,-81.696821667,1.9,106.2,
T,2021-04-15,18:41:28,28.624621667,-81.696813333,1.9,106.8,
T,2021-04-15,18:41:29,28.624620000,-81.696803333,1.9,94.2,
T,2021-04-15,18:41:30,28.624620000,-81.696795000,2.0,100.9,
T,2021-04-15,18:41:31,28.624618333,-81.696785000,2.1,98.5,
T,2021-04-15,18:41:32,28.624618333,-81.696775000,2.2,95.7,
T,2021-04-15,18:41:33,28.624618333,-81.696765000,2.2,96.8,
T,2021-04-15,18:41:34,28.624618333,-81.696755000,2.3,95.2,
T,2021-04-15,18:41:35,28.624618333,-81.696743333,2.3,106.5,
T,2021-04-15,18:41:36,28.624616667,-81.696733333,2.0,98.1,
T,2021-04-15,18:41:37,28.624615000,-81.696723333,2.3,103.8,
T,2021-04-15,18:41:38,28.624613333,-81.696713333,2.1,101.8,
T,2021-04-15,18:41:39,28.624611667,-81.696703333,2.1,96.7,
T,2021-04-15,18:41:40,28.624610000,-81.696693333,2.0,96.2,
T,2021-04-15,18:41:41,28.624610000,-81.696685000,2.0,86.1,
T,2021-04-15,18:41:42,28.624610000,-81.696675000,2.0,103.1,
T,2021-04-15,18:41:43,28.624608333,-81.696668333,1.2,106.6,
T,2021-04-15,18:41:44,28.624606667,-81.696666667,0.5,243.4,
T,2021-04-15,18:41:45,28.624606667,-81.696666667,0.2,30.8,
T,2021-04-15,18:41:46,28.624608333,-81.696665000,0.3,61.4,
T,2021-04-15,18:41:47,28.624608333,-81.696665000,0.2,64.3,
T,2021-04-15,18:41:48,28.624608333,-81.696663333,1.2,47.1,
T,2021-04-15,18:41:49,28.624611667,-81.696660000,0.9,54.9,
T,2021-04-15,18:41:50,28.624613333,-81.696655000,1.2,65.5,
T,2021-04-15,18:41:51,28.624615000,-81.696648333,1.8,70.6,
T,2021-04-15,18:41:52,28.624616667,-81.696638333,2.2,85.1,
T,2021-04-15,18:41:53,28.624618333,-81.696628333,2.1,75.9,
T,2021-04-15,18:41:54,28.624620000,-81.696620000,1.8,76.6,
T,2021-04-15,18:41:55,28.624621667,-81.696611667,2.0,83.4,
T,2021-04-15,18:41:56,28.624623333,-81.696601667,2.3,67.6,
T,2021-04-15,18:41:57,28.624626667,-81.696591667,2.3,66.2,
T,2021-04-15,18:41:58,28.624630000,-81.696583333,2.1,63.6,
T,2021-04-15,18:41:59,28.624633333,-81.696575000,1.9,57.5,
T,2021-04-15,18:42:00,28.624635000,-81.696568333,1.2,90.8,
T,2021-04-15,18:42:01,28.624635000,-81.696563333,1.2,57.8,
T,2021-04-15,18:42:02,28.624638333,-81.696558333,1.5,56.7,
T,2021-04-15,18:42:03,28.624641667,-81.696551667,1.5,72.5,
T,2021-04-15,18:42:04,28.624643333,-81.696545000,1.7,58.0,
T,2021-04-15,18:42:05,28.624645000,-81.696538333,1.9,69.9,
T,2021-04-15,18:42:06,28.624646667,-81.696531667,0.9,95.2,
T,2021-04-15,18:42:07,28.624646667,-81.696530000,0.0,180.3,
T,2021-04-15,18:42:08,28.624646667,-81.696530000,0.0,120.2,
T,2021-04-15,18:42:09,28.624646667,-81.696528333,0.3,101.5,
T,2021-04-15,18:42:10,28.624646667,-81.696528333,0.0,146.5,
T,2021-04-15,18:42:11,28.624646667,-81.696528333,0.0,157.7,
T,2021-04-15,18:42:12,28.624646667,-81.696528333,0.0,241.9,
T,2021-04-15,18:42:13,28.624646667,-81.696528333,0.1,180.0,
T,2021-04-15,18:42:14,28.624646667,-81.696528333,0.1,176.1,
T,2021-04-15,18:42:15,28.624646667,-81.696528333,0.1,345.9,
T,2021-04-15,18:42:16,28.624646667,-81.696528333,0.7,36.7,
T,2021-04-15,18:42:17,28.624648333,-81.696525000,1.3,58.4,
T,2021-04-15,18:42:18,28.624651667,-81.696520000,1.2,39.7,
T,2021-04-15,18:42:19,28.624656667,-81.696516667,1.4,50.3,
T,2021-04-15,18:42:20,28.624660000,-81.696511667,1.9,58.3,
T,2021-04-15,18:42:21,28.624665000,-81.696506667,1.7,36.4,
T,2021-04-15,18:42:22,28.624670000,-81.696500000,2.0,40.6,
T,2021-04-15,18:42:23,28.624676667,-81.696495000,2.1,38.5,
T,2021-04-15,18:42:24,28.624681667,-81.696486667,2.2,59.9,
T,2021-04-15,18:42:25,28.624688333,-81.696478333,2.4,51.9,
T,2021-04-15,18:42:26,28.624693333,-81.696470000,1.8,33.6,
T,2021-04-15,18:42:27,28.624700000,-81.696466667,1.4,34.5,
T,2021-04-15,18:42:28,28.624703333,-81.696463333,1.6,29.4,
T,2021-04-15,18:42:29,28.624710000,-81.696460000,1.8,31.7,
T,2021-04-15,18:42:30,28.624716667,-81.696456667,2.1,26.2,
T,2021-04-15,18:42:31,28.624725000,-81.696453333,2.0,19.4,
T,2021-04-15,18:42:32,28.624731667,-81.696450000,1.9,25.0,
T,2021-04-15,18:42:33,28.624738333,-81.696446667,1.7,21.4,
T,2021-04-15,18:42:34,28.624745000,-81.696445000,1.6,7.6,
T,2021-04-15,18:42:35,28.624751667,-81.696443333,1.7,13.4,
T,2021-04-15,18:42:36,28.624756667,-81.696443333,1.7,10.5,
T,2021-04-15,18:42:37,28.624761667,-81.696441667,1.6,21.8,
T,2021-04-15,18:42:38,28.624766667,-81.696438333,1.6,27.1,
T,2021-04-15,18:42:39,28.624773333,-81.696435000,1.9,27.1,
T,2021-04-15,18:42:40,28.624780000,-81.696428333,1.9,45.8,
T,2021-04-15,18:42:41,28.624785000,-81.696421667,2.0,55.9,
T,2021-04-15,18:42:42,28.624788333,-81.696415000,1.8,52.7,
T,2021-04-15,18:42:43,28.624793333,-81.696408333,2.0,49.3,
T,2021-04-15,18:42:44,28.624800000,-81.696403333,2.1,36.3,
T,2021-04-15,18:42:45,28.624805000,-81.696396667,1.9,45.9,
T,2021-04-15,18:42:46,28.624810000,-81.696391667,1.9,40.1,
T,2021-04-15,18:42:47,28.624816667,-81.696385000,2.0,46.6,
T,2021-04-15,18:42:48,28.624821667,-81.696378333,2.0,57.4,
T,2021-04-15,18:42:49,28.624825000,-81.696370000,1.9,53.7,
T,2021-04-15,18:42:50,28.624830000,-81.696363333,1.9,49.1,
T,2021-04-15,18:42:51,28.624835000,-81.696356667,1.7,43.7,
T,2021-04-15,18:42:52,28.624840000,-81.696351667,1.6,49.7,
T,2021-04-15,18:42:53,28.624843333,-81.696345000,1.6,56.4,
T,2021-04-15,18:42:54,28.624846667,-81.696338333,1.5,54.0,
T,2021-04-15,18:42:55,28.624850000,-81.696335000,0.4,41.6,
T,2021-04-15,18:42:56,28.624850000,-81.696333333,0.2,325.0,
T,2021-04-15,18:42:57,28.624850000,-81.696333333,0.1,350.9,
T,2021-04-15,18:42:58,28.624850000,-81.696333333,0.0,303.5,
T,2021-04-15,18:42:59,28.624850000,-81.696333333,0.0,101.7,
T,2021-04-15,18:43:00,28.624850000,-81.696333333,0.2,165.8,
T,2021-04-15,18:43:01,28.624850000,-81.696333333,0.1,135.7,
T,2021-04-15,18:43:02,28.624848333,-81.696333333,0.1,333.2,
T,2021-04-15,18:43:03,28.624850000,-81.696333333,0.0,352.1,
T,2021-04-15,18:43:04,28.624850000,-81.696333333,0.1,284.7,
T,2021-04-15,18:43:05,28.624850000,-81.696333333,0.2,318.9,
T,2021-04-15,18:43:06,28.624850000,-81.696333333,0.2,314.5,
T,2021-04-15,18:43:07,28.624850000,-81.696335000,0.1,191.0,
T,2021-04-15,18:43:08,28.624850000,-81.696335000,0.2,300.5,
T,2021-04-15,18:43:09,28.624850000,-81.696335000,0.0,332.7,
T,2021-04-15,18:43:10,28.624850000,-81.696335000,0.2,114.2,
T,2021-04-15,18:43:11,28.624850000,-81.696335000,0.0,322.2,
T,2021-04-15,18:43:12,28.624850000,-81.696335000,0.1,300.8,
T,2021-04-15,18:43:13,28.624850000,-81.696335000,0.0,158.5,
T,2021-04-15,18:43:14,28.624850000,-81.696335000,0.1,339.6,
T,2021-04-15,18:43:15,28.624850000,-81.696335000,0.4,93.6,
T,2021-04-15,18:43:16,28.624850000,-81.696335000,1.1,65.0,
T,2021-04-15,18:43:17,28.624851667,-81.696328333,1.6,73.6,
T,2021-04-15,18:43:18,28.624855000,-81.696320000,1.8,70.1,
T,2021-04-15,18:43:19,28.624856667,-81.696311667,2.0,83.0,
T,2021-04-15,18:43:20,28.624856667,-81.696300000,2.2,90.2,
T,2021-04-15,18:43:21,28.624856667,-81.696290000,2.1,103.9,
T,2021-04-15,18:43:22,28.624856667,-81.696280000,2.1,80.6,
T,2021-04-15,18:43:23,28.624858333,-81.696270000,2.3,78.9,
T,2021-04-15,18:43:24,28.624860000,-81.696260000,2.1,79.6,
T,2021-04-15,18:43:25,28.624861667,-81.696250000,2.1,90.9,
T,2021-04-15,18:43:26,28.624861667,-81.696240000,2.2,83.9,
T,2021-04-15,18:43:27,28.624861667,-81.696228333,2.4,95.5,
T,2021-04-15,18:43:28,28.624861667,-81.696220000,1.5,72.4,
T,2021-04-15,18:43:29,28.624865000,-81.696211667,1.9,75.0,
T,2021-04-15,18:43:30,28.624866667,-81.696201667,2.0,81.3,
T,2021-04-15,18:43:31,28.624868333,-81.696191667,2.1,78.7,
T,2021-04-15,18:43:32,28.624868333,-81.696183333,1.8,96.5,
T,2021-04-15,18:43:33,28.624868333,-81.696175000,2.5,64.4,
T,2021-04-15,18:43:34,28.624875000,-81.696163333,2.4,56.0,
T,2021-04-15,18:43:35,28.624880000,-81.696153333,2.1,55.2,
T,2021-04-15,18:43:36,28.624885000,-81.696146667,1.9,51.5,
T,2021-04-15,18:43:37,28.624890000,-81.696138333,2.0,51.1,
T,2021-04-15,18:43:38,28.624895000,-81.696130000,2.3,53.9,
T,2021-04-15,18:43:39,28.624900000,-81.696121667,2.3,54.9,
T,2021-04-15,18:43:40,28.624906667,-81.696113333,2.3,46.6,
T,2021-04-15,18:43:41,28.624913333,-81.696105000,2.4,39.2,
T,2021-04-15,18:43:42,28.624921667,-81.696098333,2.2,38.8,
T,2021-04-15,18:43:43,28.624928333,-81.696093333,2.2,34.3,
T,2021-04-15,18:43:44,28.624936667,-81.696086667,2.0,28.8,
T,2021-04-15,18:43:45,28.624943333,-81.696081667,2.1,40.2,
T,2021-04-15,18:43:46,28.624950000,-81.696075000,2.3,37.9,
T,2021-04-15,18:43:47,28.624956667,-81.696070000,2.0,31.9,
